Iteration,param_diffs
27,[0.6368359  0.22079647]
28,[0.77696955 0.31872678]
29,[0.76898795 0.3310542 ]
30,[0.58187044 0.26648426]
31,[0.5128648 0.329185 ]
32,[0.3603163  0.32633317]
33,[0.32537466 0.2709756 ]
34,[0.38595945 0.34197545]
35,[0.5261922  0.22984123]
36,[0.39065295 0.19391751]
37,[0.477251   0.08743012]
38,[0.36521298 0.1890819 ]
39,[0.26160368 0.18911302]
40,[0.18984325 0.26105845]
41,[0.17430486 0.22769725]
42,[0.29800302 0.09420776]
43,[0.27047768 0.06532025]
44,[0.20466657 0.11918128]
45,[0.36408064 0.27941966]
46,[0.360501   0.27510297]
47,[0.36012864 0.27446675]
48,[0.45191017 0.12932193]
49,[0.53611034 0.20520401]
50,[0.58246636 0.26535428]
51,[0.670189   0.32002783]
52,[0.6403158  0.36369443]
53,[0.7004629  0.37736666]
54,[0.6124487  0.20476365]
55,[0.5641681  0.12714612]
56,[0.6055668  0.07159662]
57,[0.6266097  0.10466218]
58,[0.6962066  0.12535322]
59,[0.7240477  0.09028423]
60,[0.8189546  0.01580596]
61,[0.65195376 0.172737  ]
62,[0.662528   0.17544746]
63,[0.6596026  0.17937672]
64,[0.5734632  0.14126575]
65,[0.5116296  0.13278484]
66,[0.51463985 0.13772726]
67,[0.5706505  0.16101944]
68,[0.48733988 0.06317377]
69,[0.4564705  0.10542345]
70,[0.45635748 0.10522008]
71,[0.4858581 0.1483804]
72,[0.52005136 0.21445906]
73,[0.5300925 0.2330625]
74,[0.52380973 0.22244072]
75,[0.52679884 0.22825837]
76,[0.5078624  0.25098956]
77,[0.47137597 0.20855927]
78,[0.47827834 0.2035625 ]
79,[0.5138253  0.18721712]
80,[0.49955124 0.17519498]
81,[0.48280248 0.14833152]
82,[0.66576076 0.1226446 ]
83,[0.6438522  0.15756172]
84,[0.6013322  0.17097658]
85,[0.86327344 0.5164088 ]
86,[0.9076184 0.5513771]
87,[0.92266333 0.5313298 ]
88,[0.90661067 0.5425228 ]
89,[0.9024039 0.5478371]
90,[0.8212265 0.5286963]
91,[0.82758766 0.5161731 ]
92,[0.60134375 0.23693085]
93,[0.58941    0.25282216]
94,[0.5071989  0.20236349]
95,[0.4050588  0.14473844]
96,[0.29426354 0.06113809]
97,[0.29990807 0.05284369]
98,[0.27412963 0.09547347]
99,[0.35642913 0.1595192 ]
100,[0.3525664  0.15747774]
101,[0.4006073  0.21495026]
102,[0.41534603 0.22823536]
103,[0.4036363  0.21903718]
104,[0.5290232  0.37075597]
105,[0.64761794 0.50690067]
106,[0.66518366 0.48459536]
107,[0.67713785 0.47145528]
108,[0.7412118  0.52110374]
109,[0.74185604 0.5202005 ]
110,[0.72058207 0.5039676 ]
111,[0.6921884  0.48609978]
112,[0.5886206  0.43752497]
113,[0.62160945 0.46111393]
114,[0.5876466 0.4177801]
115,[0.46751603 0.30840242]
116,[0.48673242 0.28253758]
117,[0.5038394  0.26301634]
118,[0.5929826  0.29356515]
119,[0.5810498  0.30795932]
120,[0.7016865  0.44102818]
121,[0.6953761 0.4386431]
122,[0.67945415 0.4573012 ]
123,[0.6695597  0.47123307]
124,[0.6556771  0.48906338]
125,[0.69958526 0.51272905]
126,[0.7073548 0.5218148]
127,[0.6833169  0.49574167]
128,[0.6109411 0.4634449]
129,[0.6307625  0.48475802]
130,[0.75352955 0.55194426]
131,[0.73539424 0.57050824]
132,[0.73779863 0.5680207 ]
133,[0.7350155 0.5730127]
134,[0.7458778  0.55685014]
135,[0.76357126 0.53666997]
136,[0.64577276 0.4832946 ]
137,[0.62314725 0.45826548]
138,[0.6315538  0.44771123]
139,[0.61362064 0.4694788 ]
140,[0.6132481  0.47004557]
141,[0.55354244 0.44192278]
142,[0.44669002 0.33438098]
143,[0.32216582 0.23542506]
144,[0.36102003 0.25491995]
145,[0.316454   0.23533231]
146,[0.25725216 0.15210378]
147,[0.2779304  0.16224849]
148,[0.29162982 0.16815144]
149,[0.30308422 0.17455423]
150,[0.36162952 0.23118424]
151,[0.38025072 0.24073571]
152,[0.32960898 0.19125265]
153,[0.2932229  0.17793751]
154,[0.30418962 0.18823993]
155,[0.3103694  0.18053538]
156,[0.30093804 0.19092768]
157,[0.29753348 0.18946868]
158,[0.32496548 0.21660197]
159,[0.32989198 0.21696287]
160,[0.34598207 0.2227183 ]
161,[0.33093253 0.23929942]
162,[0.3239197  0.24490064]
163,[0.3299198  0.23738575]
164,[0.32770097 0.23940682]
165,[0.33758277 0.2319187 ]
166,[0.41774082 0.25685573]
167,[0.47151068 0.27744794]
168,[0.45780575 0.29041976]
169,[0.45260888 0.28834182]
170,[0.42847055 0.2707656 ]
171,[0.42726022 0.272115  ]
172,[0.42946702 0.27012426]
173,[0.43322772 0.26570886]
174,[0.44365394 0.27273744]
175,[0.45811513 0.26198792]
176,[0.42173865 0.21776378]
177,[0.47766274 0.24211782]
178,[0.47870305 0.24132407]
179,[0.44731814 0.21192509]
180,[0.44869635 0.21091509]
181,[0.45303753 0.20756286]
182,[0.45554277 0.20900446]
183,[0.4530611  0.21149027]
184,[0.4563001  0.20892799]
185,[0.46652898 0.20197064]
186,[0.49318156 0.22754937]
187,[0.49179074 0.22922468]
188,[0.49943635 0.22113544]
189,[0.46166563 0.19804388]
190,[0.46510383 0.1952653 ]
191,[0.40169072 0.13942778]
192,[0.44602275 0.15672338]
193,[0.45047396 0.15324551]
194,[0.43269473 0.14337039]
195,[0.426775   0.14818317]
196,[0.42372954 0.15135139]
197,[0.41088873 0.16128147]
198,[0.41459945 0.16225642]
199,[0.41165566 0.1646676 ]
200,[0.45794535 0.19402516]
201,[0.46069425 0.19104004]
202,[0.45775452 0.19306159]
203,[0.44590366 0.18263298]
204,[0.4217243  0.17280972]
205,[0.4784192 0.2104407]
206,[0.4647048  0.20707536]
207,[0.39296436 0.18561673]
208,[0.36567348 0.17568529]
209,[0.31976146 0.15297073]
210,[0.3197121  0.15300536]
211,[0.31311217 0.1589688 ]
212,[0.32635173 0.16627997]
213,[0.3566631  0.17640483]
214,[0.36975783 0.18018138]
215,[0.3793173 0.1867156]
216,[0.30752307 0.14957213]
217,[0.31419116 0.15052634]
218,[0.30543578 0.14511478]
219,[0.3205312  0.15746343]
220,[0.37522215 0.1841898 ]
221,[0.36361742 0.18121201]
222,[0.3657717  0.18189597]
223,[0.3529909  0.17737955]
224,[0.38196692 0.18795651]
225,[0.38585624 0.18532765]
226,[0.29977208 0.13158268]
227,[0.32205695 0.1477024 ]
228,[0.3616014  0.12201387]
229,[0.38636938 0.12934667]
230,[0.36080867 0.1257962 ]
231,[0.3846512  0.13316911]
232,[0.31982583 0.07531339]
233,[0.3173362  0.07691908]
234,[0.3172307 0.0770027]
235,[0.3284382  0.06864351]
236,[0.31832594 0.07700926]
237,[0.33007923 0.08582801]
238,[0.3268279  0.08365232]
239,[0.33360332 0.08756608]
240,[0.33540422 0.08782625]
241,[0.34021708 0.08411753]
242,[0.3402604  0.08408475]
243,[0.363956   0.10060567]
244,[0.34817111 0.09447795]
245,[0.3438594  0.09819448]
246,[0.3195907  0.08403563]
247,[0.30122414 0.09673458]
248,[0.326977   0.11886615]
249,[0.33057183 0.1162439 ]
0,[1.2443677  0.49594772]
1,[1.0870761  0.36564887]
2,[0.6166506  0.21780986]
3,[1.000383   0.29081535]
4,[0.49995562 0.5952344 ]
5,[0.6919643  0.38806534]
6,[0.58389753 0.28619754]
7,[0.5216923  0.25873595]
8,[0.16205332 0.12574238]
9,[0.307997  0.1396954]
10,[0.3344416 0.1279037]
11,[0.24728364 0.08847487]
12,[0.42641065 0.08197677]
13,[0.16867737 0.19426286]
14,[0.07040349 0.2422238 ]
15,[0.11581765 0.2162221 ]
16,[0.34129536 0.08212042]
17,[0.53951764 0.34408867]
18,[0.43385106 0.45924342]
19,[0.37198406 0.5291797 ]
20,[0.4027014 0.5046643]
21,[0.36899385 0.5342681 ]
22,[0.04826999 0.20467883]
23,[0.06668277 0.33961606]
24,[0.04365669 0.28579193]
25,[0.02419017 0.23279923]
26,[0.25599542 0.3637762 ]
27,[0.08795376 0.3653214 ]
28,[0.19569293 0.44721967]
29,[0.09206684 0.51115125]
30,[0.00200775 0.3878755 ]
31,[0.28563654 0.20783645]
32,[0.13966751 0.33989465]
33,[0.13480216 0.33383882]
34,[0.01222387 0.4119994 ]
35,[0.06525917 0.3537795 ]
36,[0.31004894 0.7279795 ]
37,[0.12794915 0.5991102 ]
38,[0.12540561 0.6019559 ]
39,[0.07387234 0.47192645]
40,[0.10224733 0.4595121 ]
41,[0.06956145 0.4444952 ]
42,[0.03739393 0.46198416]
43,[0.07210742 0.49701726]
44,[0.0470712  0.49107885]
45,[0.28933132 0.15609193]
46,[0.35796878 0.1491952 ]
47,[0.32177827 0.17190194]
48,[0.2766369  0.14951247]
49,[0.3900488  0.06548911]
50,[0.372858  0.0704838]
51,[0.33764803 0.03828341]
52,[0.4938901  0.04464591]
53,[0.7689125 0.2230668]
54,[0.9209968  0.08755302]
