Iteration,param_diffs
26,[0.2483288 1.2332963]
27,[0.31185186 1.1983677 ]
28,[0.20231302 1.0406277 ]
29,[0.00478677 1.1486975 ]
30,[0.08921066 1.1395856 ]
31,[0.0706859 1.1220617]
32,[0.00702611 1.0959798 ]
33,[0.10971686 0.96949035]
34,[0.30899036 1.3024664 ]
35,[0.36391985 1.2485938 ]
36,[0.41803962 1.2122524 ]
37,[0.41437623 1.2139298 ]
38,[0.38347143 1.2017307 ]
39,[0.28693283 1.181416  ]
40,[0.21311018 1.2465317 ]
41,[0.3208185 1.3725399]
42,[0.18093237 1.2724621 ]
43,[0.07445717 1.2110457 ]
44,[0.00573689 1.1862761 ]
45,[0.03182083 1.1956804 ]
46,[0.0327002 1.1949414]
47,[0.00913105 1.2063041 ]
48,[0.03024028 1.2323043 ]
49,[0.0305508 1.3117158]
50,[0.11594544 1.2824802 ]
51,[0.18964088 1.223307  ]
52,[0.1517656 1.3024222]
53,[0.27215892 1.640152  ]
54,[0.29040012 1.6422553 ]
55,[0.3496783 1.614597 ]
56,[0.34070888 1.6140137 ]
57,[0.19822505 1.4511681 ]
58,[0.23020802 1.4711652 ]
59,[0.09899094 1.3106492 ]
60,[0.05524564 1.3412386 ]
61,[0.12332873 1.2466232 ]
62,[0.12240325 1.2444832 ]
63,[0.14551592 1.2347033 ]
64,[0.17444664 1.2475085 ]
65,[0.23208576 1.2119586 ]
66,[0.2650454 1.1812677]
67,[0.28111556 1.1849203 ]
68,[0.2978091 1.191666 ]
69,[0.20651276 1.0845724 ]
70,[0.21566826 1.0913088 ]
71,[0.22758272 1.0987073 ]
72,[0.15158829 1.0276963 ]
73,[0.1356915 1.03568  ]
74,[0.1580966 1.0248985]
75,[0.08817931 1.0181088 ]
76,[0.17974943 0.9167325 ]
77,[0.18300828 0.9120717 ]
78,[0.28278744 1.0708362 ]
79,[0.2810066 1.0714334]
80,[0.3740068 1.2823415]
81,[0.38329735 1.2815602 ]
82,[0.32734266 1.2623972 ]
83,[0.20487273 1.2433219 ]
84,[0.07097986 1.1096487 ]
85,[0.13580467 1.0828278 ]
86,[0.14369051 1.0744464 ]
87,[0.2507557 1.1981623]
88,[0.1917948 1.250578 ]
89,[0.19370551 1.2482914 ]
90,[0.22267213 1.2164218 ]
91,[0.28977937 1.1459706 ]
92,[0.31064153 1.1311281 ]
93,[0.3452919 1.1343628]
94,[0.2892347 1.1757064]
95,[0.17353576 1.0765058 ]
96,[0.20681581 0.9925088 ]
97,[0.26418382 0.9683077 ]
98,[0.19873011 0.9681689 ]
99,[0.16872641 0.9945731 ]
0,[0.32289976 1.8848934 ]
