Iteration,param_diffs
94,[0.         0.78328705]
95,[0.         0.79958344]
96,[0.        0.8176595]
97,[0.         0.81772566]
98,[0.         0.81161857]
99,[0.         0.80479753]
0,[0.         0.89888144]
1,[0.         0.19927764]
2,[0.        0.0798741]
3,[0.         0.47373265]
4,[0.        0.7221608]
5,[0.       1.010694]
6,[0.         0.16156346]
7,[0.         0.27689433]
8,[0.        0.2676252]
9,[0.         0.14924419]
10,[0.         0.16204709]
11,[0.         0.00339556]
12,[0.         0.02368873]
13,[0.         0.06949192]
14,[0.         0.02647424]
15,[0.         0.42831367]
16,[0.         0.34265238]
17,[0.         0.34102905]
18,[0.         0.39498842]
19,[0.         0.35298818]
20,[0.         0.12442958]
21,[0.         0.46968746]
22,[0.        1.2419946]
23,[0.        1.2192688]
24,[0.        1.2052493]
25,[0.       1.274512]
26,[0.       1.251061]
27,[0.       1.362114]
28,[0.        1.4111438]
29,[0.        1.4139886]
30,[0.        1.6440704]
31,[0.        1.7818882]
32,[0.        1.6722672]
33,[0.        0.9764255]
34,[0.        0.9780375]
35,[0.        1.0151627]
36,[0.        1.0138779]
37,[0.        1.0147262]
38,[0.         0.81091475]
39,[0.         0.82327855]
40,[0.         0.82400966]
41,[0.        0.8439139]
42,[0.        0.7840133]
43,[0.        0.7034954]
44,[0.         0.70679855]
45,[0.         0.72109604]
46,[0.         0.66251075]
47,[0.        0.6609696]
48,[0.        1.0004206]
49,[0.       1.002923]
50,[0.        1.0222692]
51,[0.        1.0301743]
52,[0.        0.9996866]
53,[0.        1.0479336]
54,[0.        1.0529373]
55,[0.        1.0674644]
56,[0.        1.0867717]
57,[0.        1.0844636]
58,[0.        1.0492976]
59,[0.        1.0585415]
60,[0.        1.0674016]
61,[0.       1.060313]
62,[0.       1.104114]
63,[0.        1.1100831]
64,[0.        1.0114951]
65,[0.       1.038326]
66,[0.        1.1259892]
67,[0.        1.0868542]
68,[0.        1.1166143]
69,[0.        1.1350915]
70,[0.        1.1838064]
71,[0.        1.2057841]
72,[0.        1.1897285]
73,[0.        1.1704066]
74,[0.        1.0824838]
75,[0.        1.0423403]
76,[0.       1.085711]
77,[0.        1.0630195]
78,[0.        1.1523867]
79,[0.        1.1126356]
80,[0.        1.1131349]
81,[0.        1.1165035]
82,[0.         0.90803885]
83,[0.        0.8492845]
84,[0.        0.8006644]
85,[0.         0.77764356]
86,[0.         0.79676616]
87,[0.        0.7820122]
88,[0.        0.7765939]
89,[0.        0.8310211]
90,[0.         0.83845973]
91,[0.        0.8656535]
92,[0.        0.8656579]
93,[0.        0.9535626]
94,[0.        0.9568651]
95,[0.        0.9327687]
96,[0.         0.96654606]
97,[0.         0.99611163]
98,[0.        1.0169322]
99,[0.        1.0418844]
0,[0.        3.3993442]
1,[0.        3.8168514]
2,[0.        3.7179284]
3,[0.        2.7873623]
4,[0.       2.306095]
5,[0.        1.7882948]
6,[0.        1.8160661]
7,[0.        1.3947414]
8,[0.        1.3385631]
9,[0.        1.0390701]
10,[0.        1.0138539]
11,[0.         0.09279269]
12,[0.         0.08417451]
13,[0.         0.01382607]
14,[0.         0.12535536]
