Iteration,param_diffs
90,[1.3340138  0.18562973]
91,[1.3788594  0.17278606]
92,[1.2731755  0.23415136]
93,[1.406894   0.18687439]
94,[1.4632132  0.17355025]
95,[1.4856083  0.16167843]
96,[1.5155749  0.14746946]
97,[1.515552   0.14747936]
98,[1.5091949 0.1554262]
99,[1.459339   0.16791356]
0,[2.129162  1.7208207]
1,[2.1284285 1.7185929]
2,[1.6493778  0.45282876]
3,[1.6501474  0.45358825]
4,[1.5132585  0.19910729]
5,[1.1226246  0.16579962]
6,[0.4506945 1.9728577]
7,[0.45784926 1.9692572 ]
8,[0.71220976 1.3202136 ]
9,[0.3322905 2.095094 ]
10,[0.5506308 2.0382228]
11,[0.7098334 1.7758065]
12,[0.66237795 1.7861271 ]
13,[0.77394325 1.6168103 ]
14,[0.8648658 1.473906 ]
15,[0.89400256 1.4260324 ]
16,[0.93710744 1.3881406 ]
17,[0.89757967 1.4344966 ]
18,[0.7688956 1.4473218]
19,[0.75447184 1.4702346 ]
20,[0.80790836 1.4659607 ]
21,[0.8308901 1.4369426]
22,[0.904758  1.3691621]
23,[0.91100514 1.3688195 ]
24,[0.7289107 1.3788939]
25,[0.759336  1.3442111]
26,[0.85943633 1.2682467 ]
27,[0.7655331 1.3431389]
28,[0.7976258 1.2252719]
29,[0.88152033 1.1314085 ]
30,[0.8920058 1.1313685]
31,[0.93480325 1.087288  ]
32,[0.98312056 1.0419346 ]
33,[0.9622483 1.1919701]
34,[0.98493326 1.1787429 ]
35,[1.0446035 1.1343637]
36,[0.9752801 1.211719 ]
37,[0.9937106 1.1936194]
38,[1.378489  1.3703057]
39,[1.4357367 1.337323 ]
40,[1.1993557 1.2290132]
41,[1.2414075 1.1873232]
42,[1.28965   1.1494566]
43,[1.2086227 1.1999853]
44,[1.2946341 1.1589848]
45,[1.363883 1.106756]
46,[1.2944121 1.1762795]
47,[1.3501507 1.1461562]
48,[1.4087456 1.1048343]
49,[1.0401936 0.9526547]
50,[1.0601122  0.94457686]
51,[1.1142317  0.92757523]
52,[1.1782322 0.8866298]
53,[1.1353121 0.9060159]
54,[1.1928532  0.88783574]
55,[1.1345848 0.9068649]
56,[1.1981528 0.8829017]
57,[1.2479808 0.8659746]
58,[1.2718016 0.8536951]
59,[1.2591588  0.85728985]
60,[1.2678958  0.85471714]
61,[1.2058425  0.89824784]
62,[1.2430387 0.8808956]
63,[1.201298 0.900166]
64,[1.3372468 0.8222765]
