Iteration,param_diffs
51,[0.10893392 0.72642565]
52,[0.36005774 0.612348  ]
53,[0.34356934 0.60302395]
54,[0.30171844 0.5804507 ]
55,[0.3757939 0.5802791]
56,[0.3267191 0.5457115]
57,[0.11195658 0.64759344]
58,[0.03425276 0.6082307 ]
59,[0.10083926 0.6153372 ]
60,[0.12206686 0.623714  ]
61,[0.13195862 0.62732244]
62,[0.0868569 0.6052007]
63,[0.06570852 0.5962113 ]
64,[0.08694793 0.5747727 ]
65,[0.05733621 0.578117  ]
66,[0.00641622 0.58665705]
67,[0.02530795 0.5742359 ]
68,[0.06911884 0.5888563 ]
69,[0.14922976 0.43871176]
70,[0.21590585 0.39017725]
71,[0.23461606 0.39600515]
72,[0.18776035 0.40856147]
73,[0.25164363 0.39308453]
74,[0.2276219  0.37563765]
75,[0.385405   0.32947063]
76,[0.39645293 0.33189303]
77,[0.40492177 0.33354408]
78,[0.4888218  0.26586568]
79,[0.431275  0.2518258]
80,[0.5929438  0.18882704]
81,[0.52048683 0.2134974 ]
82,[0.5005007  0.20050234]
83,[0.49445468 0.19631606]
84,[0.37521222 0.23925251]
85,[0.3565706  0.23881531]
86,[0.36993292 0.24264222]
87,[0.36113483 0.2403242 ]
88,[0.33565655 0.24440432]
89,[0.30359674 0.23350859]
90,[0.2519638  0.23966956]
91,[0.25397462 0.23947555]
92,[0.25311637 0.23965663]
93,[0.23314282 0.24109423]
94,[0.4766583  0.01973397]
95,[0.41148695 0.04750717]
96,[0.43341374 0.04369998]
97,[0.4604076  0.04029548]
98,[0.45958114 0.04024673]
99,[0.46945384 0.03803009]
0,[4.006324  1.3510964]
1,[3.9258256 2.8015046]
2,[4.465377  2.2621963]
3,[4.0527864 2.4826806]
4,[3.2635212 1.6733339]
5,[3.3832042 2.3777165]
6,[3.5853858 2.2634764]
7,[3.0552893 2.4021032]
8,[3.228001 2.325891]
9,[3.6778493 1.916228 ]
10,[3.3973048 1.8106966]
11,[3.0569797 1.5283294]
12,[3.2323856 1.4101722]
13,[2.7684557 1.1250434]
14,[2.9653525 1.2129803]
15,[2.9768295 1.2075224]
16,[2.704861  1.2177753]
17,[2.8390384 1.1410048]
18,[2.723506  1.1698489]
19,[2.6448884 1.1768632]
20,[2.4166162 1.2161453]
21,[2.376954 1.229939]
22,[2.3046129 1.262218 ]
